id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-S3-AA14	0.122666154	0	0.094461677	0.069515912	0	0.232006361	0.003051667	0.052134207	0	0	0.010911734	0	0.023756441	0	0.089760889	0.160869737	0.028238969	0.021078508	0.091547744	0	0	0
TCGA-C8-A12U	0.036031081	0	0.006900279	0.245294945	0	0.077198702	0.103412462	0.026002818	0	0	0	0.045182928	0.009949389	0.059299539	0.119117769	0.105012068	0.032527018	0	0.134071001	0	0	0
TCGA-E9-A22H	0.047163219	0	0	0.0560202	0	0.076093954	0.045584216	0	0	0.149690969	0	0	0	0.050497589	0.15359805	0.179658646	0.041926604	0	0.166525622	0	0.033240932	0
TCGA-A8-A07J	0.020095109	0	0	0.026859758	0	0.106372418	0.016132133	0.002938489	0.008277245	0.000364256	0	0.000440327	0.032016175	0.369487093	0.03851666	0.186929878	0.068673012	0	0.122866083	0	0	3.14E-05
TCGA-EW-A1OX	0	0.002354819	0.009188935	0	0	0.233529456	0	0.005247842	0.047151584	0	0.030034443	0	0	0.422484063	0.034790958	0.088149406	0	0	0.12433281	0	0.002735685	0
TCGA-OL-A5RV	0.207295559	0	0.165287447	0.070442335	0	0.09971771	0	0.026557083	0.001287307	0	0	0.001799082	8.97E-05	0.067004091	0.036949715	0.127442739	0.011940713	0	0.184186555	0	0	0
TCGA-AR-A0TP	0	0	0	0.004400662	0	0.020948129	0	0.022634242	0.027802335	0	0.044994582	0	0	0.677675569	0	0.178199497	0	0	0.012950514	0	0.01039447	0
TCGA-EW-A1P6	0.144107158	0	0.191672704	0.117160145	0	0.101867248	0.000508836	0.043069936	0.001169526	0	0	0.010519453	0	0.045233569	0.059740228	0.202885626	0.003072025	0	0.078993547	0	0	0
TCGA-C8-A274	0.067100393	0	0.010234837	0.025196121	0	0.200691669	0	0.056228145	0.018403026	0	0.026429043	0	0.087596841	0	0.114772827	0.268125561	0.026850163	0.015455657	0.070879087	0	0	0.012036631
TCGA-BH-A1F0	0.045577694	0.012437892	0.007145877	0.094753384	0	0.218834621	0.047110901	0.049660935	0	0.003183441	0.002195178	0	0.008840398	0.104791334	0.156839839	0.19918342	0.020030703	0	0.029414383	0	0	0
TCGA-D8-A1XM	0.043008031	0	0	0.103276824	0	0.1646431	0.019387942	0.033568275	0.00988181	0.024054614	0	0	0	0.111640963	0.089586433	0.192993793	0.081071058	0	0.123796357	0	0	0.003090799
TCGA-D8-A145	0.136028725	0	0.305600573	0.078321412	0	0.07536915	0.005600952	0.03447339	0.011695673	0	0	0.008932488	0.008380733	0.117447858	0.048729447	0.08654367	0.00349204	0	0.079383889	0	0	0
TCGA-BH-A0BQ	0.134541833	0	0.013299164	0.129237594	0	0.199684203	0.012332621	0	0.010333126	0.026871727	0	0	0.009234072	0.204634778	0.088026258	0.07585485	0.008109106	0	0.087840668	0	0	0
TCGA-A8-A08J	0.011257196	0	0.061346189	0.046675242	0	0.091182264	0.00494445	0.025504795	0.011657822	0	0	0.004733871	0	0.306378575	0.076360967	0.295094991	0.001362493	0	0.053130601	0	0	0.010370545
TCGA-D8-A3Z5	0.052107024	0	0.205508422	0.155754474	0	0.139380957	0	0.069520446	0.007417901	0	0	0.054823876	0.024407066	0	0.086129454	0.112055335	0.052785613	0	0	0.040109432	0	0
TCGA-E9-A1R0	0.036286928	0.03261709	0.025842029	0.149386289	0	0.123149579	0	0.046045447	0.034987396	0.016858116	0	0.025771267	0.000238752	0.172904079	0.035588123	0.137534031	0.024549332	0.014060817	0.124180725	0	0	0
TCGA-AR-A1AW	0.117607086	0	0.071412668	0.173837899	0	0.094374472	0.086512906	0.031393579	0.021046069	0.023124074	0	0	0	0.178445081	0.089023181	0.097370303	0	0	0.015852682	0	0	0
TCGA-D8-A27H	0.098296777	0	0.002253941	0.050160909	0	0.108033669	0.000562523	0.039735318	0.024666985	0	0	0.012201212	0	0.30423047	0.089950611	0.170702329	0.004269219	0	0.092920547	0	0	0.002015487
TCGA-A7-A26E	0.092836562	0	0.010750434	0.034383196	0	0.220428658	0	0.051106462	0	0	0	0.008428284	0.195652398	0	0.070481646	0.194953809	0	0	0.120978552	0	0	0
TCGA-A2-A0CO	0.146887636	0	0	0.175262885	0	0.21059128	0	0.019073103	0.09334187	0	0	0.062072979	0.010597969	0.05533513	0.121820367	0.071597857	0.002998981	0	0.030419941	0	0	0
TCGA-E2-A1IE	0.09910926	0	0.053987406	0.069159595	0	0.215189153	0	0	0.011202017	0	0	0.030333358	0	0.139414106	0.073043372	0.215404747	0.005363349	0	0.087793636	0	0	0
TCGA-E2-A1IF	0.13570351	0	0.023980223	0.083108291	0	0.119327613	0	0.034306094	0.034676507	0	0	0.043805778	0.000466936	0.299967563	0.058635638	0.119549502	0.002687904	0	0.04378444	0	0	0
TCGA-D8-A1XY	0.023551622	0	0.004560521	0.00742692	0	0.091433266	0.011019906	0.040638782	0.003960972	0	0	0.014821807	0	0.212406007	0.043306532	0.291788641	0.052669445	0.000642029	0.201773551	0	0	0
TCGA-LL-A6FR	0	0.02764513	0.001926044	0.016446372	0	0	0	0.014765851	0.055965383	0.000850574	0.037780981	0	0	0.621601225	0	0.204757972	0	0	0.01736389	0	0	0.000896578
TCGA-A8-A06R	0	0.005429314	0.165731538	0.0329407	0	0.176812806	0.047354051	0.015122456	0.037821331	0	0.004497616	0	0	0.234456088	0.077699845	0.160984859	0.000475934	0	0.037128576	0	0	0.003544887
TCGA-AR-A2LN	0.094823383	0	0.031101321	0.077064298	0	0.26262729	0	0.022626375	0	0.005366592	0	0.023425544	0.056056212	0	0.056041125	0.167721283	0.016159266	0.012778248	0.171484646	0	0	0.002724417
TCGA-GM-A2DO	0.227111559	0	0.074855927	0.180703919	0	0.170437208	0.03795919	0.029650549	0.029748772	0.01984946	0	0.00908888	0	0.0790479	0.063996264	0.041800216	0	0	0.035750157	0	0	0
TCGA-A2-A1FX	0.070430171	0	0.009785718	0.102143293	0	0.163624298	0	0.034258655	0.014081998	0.00185898	0	0	0.086896279	0.06990892	0.075858508	0.188054995	0.002624845	0	0.180473339	0	0	0
TCGA-E2-A15K	0.151891993	0	0	0.078781274	0	0.231765843	0.043180927	0.042720177	0.026388741	0.005657186	0.005853079	0	0.011768985	0.181333033	0.081460038	0.088646371	0.009466018	0	0.041086335	0	0	0
TCGA-EW-A1PG	0.10560529	0	0.022548516	0.057849098	0	0.132329	0.046491747	0.015868063	0	0	0.007453625	0	0.035414308	0.070881079	0.035631049	0.116950504	0.075014466	0.102576104	0.119227419	0	0.056159732	0
TCGA-A1-A0SP	0.05277506	0	0.04795618	0.040757581	0	0.153560851	0.009151513	0.042730101	0.024954826	0	0	0.024912188	0.016216462	0.274912069	0.068453984	0.097641545	0.093358082	0.005704426	0.035073534	0	0.01013329	0.001708308
TCGA-EW-A1PA	0.040317175	0	0.043009579	0.05655031	0	0.216144515	0.00443583	0.062390357	0.006109058	0.009553903	0	0.003534644	0	0.175685987	0.103584443	0.071343807	0.010648166	0	0.196692227	0	0	0
TCGA-B6-A0WZ	0.012832232	0	0.004407467	0.090343959	0	0.158468922	0	0.02141032	0	0	0	0.013936552	0	0.285984702	0.037933839	0.195711487	0	0.050698051	0.128272469	0	0	0
TCGA-OL-A66J	0.031881051	0	0.003055151	0.076067695	0	0.079781209	0.006852306	0.034025585	0	0.011095036	0	0.008320214	0	0.453739423	0.044281816	0.164969497	0.013433936	0	0.066618443	0	0	0.005878638
TCGA-AC-A6IV	0.057721968	0	0.00488508	0.097660454	0	0.212350166	0.011056057	0.014987408	0.029497703	0.01210398	0	0.01060347	0	0.108377363	0.076350935	0.245392469	0.00817729	0	0.103916913	0	0	0.006918743
TCGA-BH-A0H9	0.058882533	0	0	0.068314145	0	0.187095679	0.005637037	0.053284142	0.00412347	0	0	0.015207586	0	0.259334105	0.067247202	0.200752634	0.011601178	0	0.067885102	0	0	0.000635187
TCGA-A2-A0YI	0.062523845	0	0.000632765	0.158382246	0	0.213509194	0.017896219	0	0.016042821	0.02095384	0	0	0	0.210366203	0.08443851	0.160798314	0.007128461	0	0.046617571	0	0	0.000710009
TCGA-A2-A0YM	0.027160445	0	0.003660955	0.034245348	0	0.086902362	0.009226551	0.040373503	0.018146252	0	0	0.012111759	3.44E-05	0.533398165	0.083461761	0.080505662	0	0.070561965	0	0	0	0.000210836
TCGA-E9-A1NI	0	0	0.001081184	0.023875774	0	0.048013499	0	0.038506019	0.014907567	0.005852946	0	0	0	0.487836614	0.033192625	0.260747733	0	0	0.084151536	0	0	0.001834505
TCGA-BH-A0H7	0.076415737	0	0.001050546	0.107983614	0	0.149370444	0.010064315	0.047182753	0.019543134	0.011767148	0	0.006654118	0	0.272586156	0.091767235	0.1232301	0	0	0.082384699	0	0	0
TCGA-BH-A0BJ	0.140055877	0	0.056747377	0.089146499	0	0.204776625	0	0.012361641	0.016431307	0.001456706	0	0.020914332	0	0.168893385	0.074490532	0.125465475	0.015773137	0	0.073487106	0	0	0
TCGA-LQ-A4E4	0.024505855	0	0.073387227	0.062708293	0	0.113205827	0	0.007777169	0.014546858	0	0	0.037599401	0.021330717	0.004333896	0.047675927	0.327947881	0.008047431	0	0.256933519	0	0	0
TCGA-C8-A137	0.016682491	0	0.097148469	0.010135338	0	0.118194743	0.014387527	0.051617521	0.012331871	0.018301705	0	0.000952372	0	0.299809447	0.108877193	0.157128594	0	0	0.094432727	0	0	0
TCGA-4H-AAAK	0.067227736	0	0.027697657	0.067981639	0	0.193862289	0	0.069169234	0.00695487	0	0	0.02290836	0.021728747	0.152155868	0.076465273	0.167237092	0.002818338	0.009251906	0.11454099	0	0	0
TCGA-A7-A0CH	0.021790763	0	0.008477289	0.03731408	0	0.195821201	0	0.077599895	0	0.006324294	0	0.033457831	0	0.194351487	0.051245636	0.220541109	0.027912945	0.020974831	0.099096488	0	0	0.00509215
TCGA-E2-A14R	0	0.011405839	0.024100563	0.10835638	0	0.113145986	0.036192135	0.051955951	0.038584478	0.017088611	0	0	0	0.375166288	0.132719495	0.061343092	0.005789305	0	0.024151877	0	0	0
TCGA-A2-A04T	0.102084272	0	0.051126072	0.194509142	0	0.006350883	0.112472383	0.064508569	0.036976739	0	0	0.010309291	0.000373886	0.182473599	0.080820936	0.115188095	0.02768505	0	0.015121084	0	0	0
TCGA-EW-A2FS	0.125409868	0	0.069763858	0.117519606	0	0.227177996	0.007442328	0.10747435	0.022438747	0.029907925	0	0	0	0.086607855	0.104773435	0.059805225	0.036057392	0	0.001766049	0.003855366	0	0
TCGA-E2-A14Y	0.026662669	0	0.046707217	0.005914217	0	0.079776601	0.009817639	0.131588677	0	0	0	0.05089182	0	0.34251162	0.096549152	0.11236399	0	0.071777921	0	0.025438476	0	0
TCGA-GI-A2C8	0.022498929	0	0.003548296	0.02254838	0	0.178666608	0	0.010523633	0.013830662	0	0.021852991	0	0	0.314756321	0.04136866	0.26825009	0	0	0.099048734	0.002021731	0	0.001084965
TCGA-A8-A07F	0.025694621	0	0.004404417	0.089349719	0	0.236626785	0	0.011966412	0.0227492	0	0	0.036798845	0	0.154900356	0.061376248	0.164962903	0.041368939	0	0.149801555	0	0	0
TCGA-A8-A07E	0.045419441	0	0.006319178	0.14387118	0	0.183387378	0.024029345	0.005788371	0.02684308	0.037092983	0	0	0	0	0.121246474	0.15414827	0.085081272	0	0.166773029	0	0	0
TCGA-A2-A0SU	0.050890443	0	0.002338991	0.094318953	0	0.198292822	0.014001767	0.021981652	0.035834644	0.012487341	0	0.013090317	0.002730924	0.159058949	0.073037111	0.079889745	0.128043692	0	0.114002649	0	0	0
TCGA-A2-A0D3	0.122232113	0	0.043175131	0.224183178	0	0.25866444	0.02095457	0.034172475	0.023367575	0	0	0	0	0.009651105	0.109739947	0.115567125	0.02522414	0	0.008532797	0	0	0.004535404
TCGA-EW-A1PB	0.021041183	0	0.002481882	0.130145329	0	0.04755625	0.056084185	0.062989253	0	0.013639104	0	0.026877023	0	0.073608028	0.290757321	0.197284044	0.006771025	0	0.060076104	0	0	0.01068927
TCGA-AR-A0TZ	0.046766529	0	0.005650455	0.056776452	0	0.194083041	0	0.071246773	0	0	0	0.012977029	0.048715741	0.133449572	0.069956235	0.256690028	0.021957121	0	0.068995772	0.012735252	0	0
TCGA-AO-A0JF	0.035675418	0	0.004326939	0.141102569	0	0.164496594	0.009217062	0.014662604	0.014727858	0.001245532	0	0.002635421	0.008889442	0.037967076	0.079248952	0.168157379	0.106725414	0	0.210541814	0	0	0.000379925
TCGA-AO-A0JE	0.053451041	0	0.029398278	0.151273893	0	0.133481892	0.045739581	0.063007596	0.055156579	0.030806653	0	0.006616781	0.026275604	0.023299178	0.119413392	0.141472196	0.010664561	0.035183489	0.074434863	0	0	0.000324422
TCGA-AR-A1AJ	0.067595545	0	0	0.097541297	0	0.233414147	0.042787326	0.052712418	0.011969742	0.023516248	0.016556277	0	0	0.122647287	0.133974918	0.168363666	0.019456321	0.005338727	0	0	0	0.00412608
TCGA-A2-A04X	0.034909783	0	0.046588369	0.072935249	0	0.151252884	0.031444153	0.044781191	0.035707446	0.031754854	0	0.044595759	0	0.112368209	0.156431292	0.118525862	0	0.018598398	0.100106552	0	0	0
TCGA-BH-A18G	0	0.005503999	0	0.117416492	0	0.202559947	0.065384368	0.001102146	0.00426848	0	0.059996753	0.000780244	0.159903701	0.00176757	0.065939094	0.197908184	0	0.095361152	0.02210787	0	0	0
TCGA-E9-A3Q9	0.076637077	0	0.066615185	0.140855612	0	0.150217147	0	0.028749604	0	0	0	0.042062876	0.136211642	0	0.042011913	0.252709924	0.005031657	0	0.058897362	0	0	0
TCGA-E2-A574	0.00383198	0.012846396	0.004767571	0.167868733	0	0.096544998	0	0.028102412	0.042972699	0	0.008752912	0	0	0.565767238	0.004261362	0.057891426	0	0	0	0.006392274	0	0
TCGA-E9-A247	0.097936874	0	0.021835897	0.052101533	0	0.115628123	0	0.053616368	0.03975338	0	0	0.011000286	0	0.226256969	0.106009206	0.172009717	0.003615481	0	0.100236166	0	0	0
TCGA-AO-A12F	0.095842256	0	0.020202195	0.046203995	0	0.14636717	0	0.017975866	0	0	0.00022466	0.015326234	0.009790909	0.092597882	0	0.320747014	0.031176316	0.057337089	0.115391967	0	0.017152547	0.0136639
TCGA-AO-A12E	0.057497082	0	0.004698501	0.009193544	0	0.187920668	0	0.025044413	0	0	0.00846734	0	0.149253858	0.044307532	0.050851372	0.214931985	0.019427417	0.00566276	0.222743529	0	0	0
TCGA-A7-A26J	0.056599285	0	0.005321949	0.009730189	0	0.201179752	0.001817128	0.055379217	0	0	0	0.00959628	0	0.24371587	0.071835114	0.258061847	0	0	0.078768328	0	0	0.00799504
TCGA-E2-A15T	0.086307317	0	0.018046846	0.060284043	0	0.058417402	0.0019501	0.032556274	0.027077019	0	0	0.015270528	0	0.447043321	0.070015783	0.107036437	0.020393707	0	0.055601221	0	0	0
TCGA-A8-A07W	0.024502322	0	0.002969452	0.050215498	0	0.099023939	0.006284655	0.039090005	0.026033105	0.009022917	0	0	0	0.418296318	0.073388498	0.210795968	0.00169302	0	0.038684303	0	0	0
TCGA-AR-A2LH	0.185089467	0	0.056698581	0.118357446	0	0.203051662	0.031011826	0	0.048783644	0	0	0.068980251	0.026493971	0.022896535	0.0556877	0.096351783	0.000565365	0	0.083885578	0	0	0.002146193
TCGA-E9-A249	0.072555978	0	0.001956365	0.070578634	0	0.155237476	0	0.107684956	0.016545304	0.010701467	0	0.017685201	0	0.261139866	0.090577761	0.13639271	0.01729637	0	0.039624776	0	0	0.002023136
TCGA-A8-A06Y	0.198954882	0	0.045110337	0.004009409	0	0.035619986	0	0.093856301	0.010200298	0.010343019	0	0.028795126	0	0.195973395	0.056341698	0.183857191	0	0.064606056	0.072332303	0	0	0
TCGA-E2-A158	0.076810615	0	0.030966443	0.106468482	0	0.094766413	0.018847318	0.156184223	0	0	0	0.002198364	0.007420662	0.11199613	0.168788055	0.104619366	0.082620567	0	0.038313361	0	0	0
TCGA-D8-A1XR	0.024574077	0	0.004788128	0.036019902	0	0.060239548	0	0.024812866	0.022946345	0	0.003488222	0	0	0.359836056	0.044292924	0.236509163	0.073145686	0	0.105610775	0.003736308	0	0
TCGA-A8-A08F	0.002126812	0	0.007061	0.070925213	0	0.177015475	0.009793019	0.035374356	0.018054788	0	0	0.027791715	0	0.279748661	0.099946242	0.207575085	0.011236455	0	0.047209402	0	0	0.006141778
TCGA-A2-A0CS	0	0.006882986	0	0.027955086	0	0.128118155	0	0.025690585	0.049746573	0	0	0.007505512	0.036166941	0	0.003262548	0.115278912	0.296482407	0.113040192	0.182218412	0	0	0.007651691
TCGA-C8-A130	0.072765406	0	0.018637959	0.218842461	0	0.157079033	0.009291095	0.042169177	0.0228103	0	0	0	0	0.103374743	0.094057788	0.178001508	0.006206994	0	0.076763537	0	0	0
TCGA-C8-A12N	0.034458696	0	0	0.046298577	0	0.08095719	0	0.044157254	0.033127643	0	0	0.029008846	0	0.028394164	0.060522001	0.157390023	0.305555505	0	0.173774874	0	0	0.006355226
TCGA-BH-A0H0	0.062274637	0	0.046719983	0.057565077	0	0.228192143	0.005105678	0.05742768	0.03756476	0	0	0.012488789	0.055729751	0	0.08146387	0.1901555	0.016631085	0	0.148681048	0	0	0
TCGA-E2-A1IL	0.148419942	0	0.071648495	0.04389322	0	0.105547834	0	0.048483355	0.002312929	0.028938873	0	0.006438495	0	0.195414248	0.097087794	0.175797277	0.007448673	0	0.06675703	0	0	0.001811836
TCGA-D8-A1Y0	0.068437924	0	3.73E-05	0.114085853	0	0.23711814	0.021099283	0.063139861	0.01991704	0.024923401	0	0	0.030744265	0	0.090286276	0.122317189	0.109854015	0	0.098039444	0	0	0
TCGA-B6-A0RV	0.134264627	0	0.036252623	0.030481286	0	0.20280672	0.022513398	0.041595089	0.051208805	0	0.016770718	0	0	0.181567955	0.123745936	0.125980422	0.007040674	0	0.02519751	0	0	0.000574239
TCGA-E2-A14V	0.049318397	0	0.006949116	0.061090834	0	0.186769668	0	0.064093213	0.00522627	0	0	0.024530192	0	0.151623657	0.102687215	0.095794038	0.012380583	0.007671149	0.231865669	0	0	0
TCGA-AR-A24T	0.11210772	0	0.055771208	0.080354744	0	0.13164033	0.00660856	0.014178011	0	0	0	0.00611758	0.083448129	0.005764556	0.046401951	0.241328679	0.006784221	0	0.209494312	0	0	0
TCGA-A7-A2KD	0.051364172	0	0.003348536	0.060727208	0	0.259276096	0.02104592	0.037482626	0.05117343	0.003243125	0	0	0	0.160582091	0.10270541	0.174913384	0.007064148	0	0.064037172	0	0	0.003036682
TCGA-AR-A24X	0.14688297	0	0	0.104060606	0	0.306943129	0.004362326	0.09047023	0	0.044726943	0	0.043075264	0	0.040047009	0.104483774	0.083016326	0.022953258	0	0.007135167	0	6.61E-05	0.001776878
TCGA-BH-A8FZ	0.093595862	0	0.016563773	0.047195698	0	0.169372834	0	0.054344533	0.027572072	0	0	0	0.011297711	0.228764285	0.034603705	0.088745788	0.085078356	0.046447858	0.086653938	0	0.009763588	0
TCGA-B6-A0IJ	0.015151692	0.002192184	0.015733096	0.121353376	0	0.132686465	0.018591638	0.035788791	0.051650599	0	0	0.015785204	0.006304271	0.257295388	0.137261452	0.099110386	0.06357332	0	0.027522139	0	0	0
TCGA-BH-A18H	0.067603081	0	0.008681102	0.238480288	0	0.201188722	0.085468319	0.002858789	0.030930316	0	0.045806061	0	0.003886937	0.15246793	0.076613802	0.04654628	0	0.003661017	0.035807357	0	0	0
TCGA-PE-A5DC	0.027557003	0	0.000262325	0.112899707	0	0.125470468	0	0.028518472	0.02198725	0	0	0	0	0.355922915	0.125667193	0.090696211	0	0	0.111018454	0	0	0
TCGA-BH-AB28	0.151667001	0	0	0.084942241	0	0.253731408	0.00085333	0.048640124	0.050617845	0	0	0.007566477	0.029878065	0.008022802	0.097949275	0.143046152	0.057476329	0.005771237	0.059837714	0	0	0
TCGA-AN-A0FT	0	0.011936174	0.005191911	0.118439906	0	0.149452201	0.004333816	0.014322686	0.003075025	0	0	0.0303927	0.010295599	0.182104356	0.146863554	0.193139145	0.029484779	0	0.100968148	0	0	0
TCGA-B6-A3ZX	0.166413592	0.051068246	0.096379656	0.193457544	0	0.035215266	0.03449203	0.142406932	0.076285015	0.040731417	0	0	0	0.077777274	0.036749144	0.033677226	0	0.003505541	0.011841116	0	0	0
TCGA-D8-A1XO	0.14763742	0	0.004599751	0.144364971	0	0.244995317	0.010196309	0	0	0	0	0.019330851	0.008827488	0	0.042142784	0.248064434	0.005630352	0.00279301	0.113090792	0	0	0.008326522
TCGA-LL-A5YN	0.108295893	0.018937318	0.067990779	0.118479837	0	0.134626232	0.021627496	0.073422579	0.095983986	0.06652853	0	0.014026102	0	0.088114678	0.059348872	0.0609093	0.015914469	0.016768853	0.037353023	0	0	0.001672055
TCGA-B6-A0X5	0.001438893	0.006786852	0.007351748	0.087911278	0	0.157359454	0	0.050270364	0	0	0	0	0.024775051	0.048343038	0.034966979	0.348187762	0.011291294	0	0.221317286	0	0	0
TCGA-A2-A0CM	0.018240591	0	0.006520817	0.158195226	0	0.156582375	0.074021778	0.079021149	0.034009827	0	0	0.016326178	0.001897936	0.211443729	0.129043653	0.083180749	0	0	0.03151599	0	0	0
TCGA-A7-A0CG	0.125386707	0	0.075516262	0.116565871	0	0.262261964	0.036001425	0.024620586	0.004390845	0.021204613	0	0	0	0.022994186	0.069809844	0.118063842	0.028188362	0.003104626	0.091890867	0	0	0
TCGA-C8-A26V	0.054860108	0	0.010134688	0	0	0.088519044	0	0	0.009696603	0.021378066	0	0.053952844	0	0.247693763	0.152524595	0.155151771	0.04676935	0	0.159319167	0	0	0
TCGA-E9-A1N5	0.000694359	0	0.000237016	0.172079636	0	0.167791938	0	0.019491825	0.019521475	0	0	0.043515249	0	0.208374785	0.090662574	0.142657999	0.009225999	0	0.125747145	0	0	0
TCGA-D8-A1JC	0.006081708	0.003261614	0.00376739	0.045381008	0	0.100395082	0.002034478	0.054157813	0.009320976	0.069913493	0	0	0	0.36291272	0.131612136	0.127115867	0.002865393	0	0.081180321	0	0	0
TCGA-E2-A15P	0.096174479	0	0.045898871	0.036329449	0	0.182934213	0	0.028028632	0.030096036	0.026429897	0	0	0	0.088064806	0.139843084	0.123997407	0.014439687	0	0.187763439	0	0	0
TCGA-B6-A2IU	0.101189737	0	0.033044253	0.10784182	0	0.192647135	0	0.055440131	0	0.000353621	0	0.008674578	0.017957385	0.000257225	0.104152999	0.151988386	0.03608186	0	0.166271181	0	0	0.024099688
TCGA-E9-A1ND	0.002674783	0	0	0.177860388	0	0.051718327	0.069248177	0.053582269	0.015138597	0.067588234	0	0	0.046738002	0.076180637	0.192826994	0.15872614	0	0.044139998	0.031625871	0	0	0.011951583
TCGA-A8-A07L	0.04680301	0	0.00785145	0.076585887	0	0.143850986	0	0.048038503	0.025379538	0	0	0.020009379	0	0.18358911	0.045483741	0.316535746	0	0	0.081425992	0	0	0.004446658
TCGA-A8-A0A4	0.049739828	0	0.006575552	0.028009049	0	0.179635796	0	0.036638584	0.012758349	0	0.005043029	0.010665982	0	0.126668667	0.117547125	0.252362609	0.005544341	0	0.168811089	0	0	0
TCGA-A2-A0YD	0.104156399	0	0.02201529	0.083580843	0	0.157451293	0.014283983	0.036145693	0.02494298	0.02045221	0	0.011812007	0	0.168800305	0.078513198	0.149368563	0.00462544	0	0.113992605	0	0	0.00985919
TCGA-A8-A06O	0.021645501	0	0.027645466	0.087788471	0	0.157619697	0.02333126	0.036943172	0.039341379	0.002348846	0	0.011468965	0	0.172992316	0.071391297	0.270018175	0.046736491	0	0.030728965	0	0	0
TCGA-AO-A0JL	0.067261522	0	0.017593499	0.111068594	0	0.042562622	0	0.09903573	0.022627251	0	0	0.036117868	0	0.369931428	0.060555532	0.124240392	0	0	0.049005561	0	0	0
TCGA-AN-A0FK	0.063300203	0	0.059689875	0.077272718	0	0.082654472	0	0.041956324	0.045933064	0	0	0.012095244	0	0.343866501	0.091710036	0.134458155	0	0	0.047063408	0	0	0
TCGA-E9-A54Y	0.30627371	0	0.02632618	0.002638822	0	0	0.003380799	0.002150302	0.033350493	0.041557112	0	0	0	0.338087791	0.077435917	0.096005404	0	0	0.063828507	0	0	0.008964964
TCGA-GM-A5PX	0.14359104	0	0.054719039	0.114930911	0	0.180545162	0	0.026806228	0	0.028161992	0	0.024863229	0	0.084756405	0.045439161	0.127036013	0.037480886	0	0.12986806	0	0	0.001801873
TCGA-B6-A0RO	0.022073828	0	0.020510356	0.085614598	0	0.146487582	0	0.044121591	0	0.015958062	0	0.056386475	0.055039522	0.017539254	0.085046358	0.320945739	0.029148523	0.022090551	0.048026487	0	0.031011076	0
TCGA-E2-A14O	0.031179206	0	0.00147774	0.070627174	0	0.080035438	0	0.038018853	0.021143514	0.004070191	0	0.024228231	0	0.478465828	0.095484792	0.060885643	0.021396383	0	0.072987007	0	0	0
TCGA-A2-A04P	0.095640852	0.025704158	0.072077741	0.071153327	0	0.198495307	0	0.134722721	0.047512361	2.69E-05	0	0.0211015	0.007565986	0.038821958	0.149686837	0.077804628	0.001178632	0.030793429	0.027713627	0	0	0
TCGA-A2-A259	0.17112685	0	0	0.016099232	0	0.205041982	0.029243413	0.014924428	0.037542239	0	0	0	0.038978779	0.047184998	0.109944396	0.097613955	0.015764213	0	0.202558842	8.21E-05	0	0.013894616
TCGA-EW-A1OZ	0.040532674	0	0	0.037518748	0	0.158253928	0.01914903	0.04202652	0.026111483	0	0	0	0	0.266826334	0.071042965	0.218666039	0.027749315	0	0.089302912	0	0	0.002820051
TCGA-EW-A1PH	0.05545506	0	0.028114767	0.18107076	0	0.116559141	0.074976385	0.059359043	0	0	0.005774031	0	0	0.195762831	0.114433193	0.069580528	0.05382899	0.022691746	0.022393525	0	0	0
TCGA-A2-A4S3	0.057781359	0	0.002881562	0.11736724	0	0.237852121	0.012032081	0.056846955	0.084892311	0.002438233	0	0.012431502	0	0.19339608	0.079710541	0.077452423	0.006554669	0	0.058362922	0	0	0
TCGA-A2-A1G1	0.064185043	0	0.003271227	0.115354011	0	0.174997506	0.08970142	0.054980044	0.019820791	0	0	0	0	0.073535672	0.139824487	0.18919632	0.0139189	0.032679213	0.015054173	0	0	0.013481191
TCGA-D8-A1JU	0.057376605	0	0.009290663	0.142850132	0	0.086971191	0.012162294	0.014454199	0.000443532	0	0	0.001462885	0.002152507	0	0.05033904	0.311901094	0.111646721	0	0.198949137	0	0	0
TCGA-AR-A24K	0.151695474	0	0.054260678	0.045523103	0	0.203852084	0	0.046459716	0.001306213	0	0	0.015055882	0.071867224	0.082670118	0.034415682	0.195772654	0.034190642	0.044004581	0.017699552	0	0	0.001226397
TCGA-A7-A425	0.033010081	0	0.018832483	0.047482685	0	0.181350243	0	0.008031659	0	0	0	0.039386905	0.062402223	0	0.062306512	0.377612774	0.023568663	0	0.143704055	0	0	0.002311718
TCGA-BH-A8G0	0.162435963	0.003668497	0.04196696	0.04239832	0	0.079981964	0.002419714	0.004683585	0.022321912	0	0	0.026625398	0	0.420537178	0.02304765	0.097771131	0	0	0.072141728	0	0	0
TCGA-B6-A1KF	0.090583914	0	0.008439005	0.012373752	0	0.01302101	0	0.089023806	0	0	0	0.026898354	0	0.564431507	0.001058151	0.153888674	0	0.013675615	0.026606213	0	0	0
TCGA-BH-A1EU	0.109669421	0	0	0.105531969	0	0.290603392	0.007003773	0.028790584	0	0.025664069	0	0	0	0.124258418	0.058772167	0.181557809	0.005491755	0	0.062656643	0	0	0
